x,y,z
0.003999 ,  -0.136953 ,  1.049641
0.004998 ,  -0.136953 ,  1.087628
0.019993 ,  -0.132955 ,  1.073633
0.009997 ,  -0.133954 ,  1.058638
0.006998 ,  -0.132955 ,  1.069635
0.015995 ,  -0.127956 ,  1.056639
0.010996 ,  -0.129956 ,  1.048642
0.007997 ,  -0.130955 ,  1.049641
0.012996 ,  -0.128956 ,  1.045643
0.009997 ,  -0.133954 ,  1.042644
0.009997 ,  -0.135954 ,  1.042644
0.001999 ,  -0.136953 ,  1.061637
-0.008997 ,  -0.131955 ,  1.053640
-0.001000 ,  -0.132955 ,  1.052640
0.021992 ,  -0.130955 ,  1.083630
0.022992 ,  -0.130955 ,  1.047642
0.008997 ,  -0.132955 ,  1.043643
0.014995 ,  -0.133954 ,  1.045643
0.004998 ,  -0.137953 ,  1.050641
0.003999 ,  -0.131955 ,  1.049641
0.001999 ,  -0.135954 ,  1.031647
-0.001000 ,  -0.133954 ,  1.040645
0.000000 ,  -0.134954 ,  1.040645
0.001000 ,  -0.130955 ,  1.042644
-0.009997 ,  -0.136953 ,  1.036646
-0.004998 ,  -0.135954 ,  1.041644
-0.001000 ,  -0.135954 ,  1.042644
0.004998 ,  -0.127956 ,  1.061637
0.007997 ,  -0.132955 ,  1.053640
0.003999 ,  -0.131955 ,  1.052640
0.019993 ,  -0.132955 ,  1.043643
0.014995 ,  -0.133954 ,  1.036646
0.008997 ,  -0.132955 ,  1.038645
-0.014995 ,  -0.135954 ,  1.025650
0.001000 ,  -0.133954 ,  1.054640
0.001999 ,  -0.136953 ,  1.049641
0.011996 ,  -0.132955 ,  1.035646
0.009997 ,  -0.127956 ,  1.038645
0.006998 ,  -0.131955 ,  1.038645
0.006998 ,  -0.131955 ,  1.037646
-0.004998 ,  -0.131955 ,  1.043643
0.000000 ,  -0.132955 ,  1.043643
0.002999 ,  -0.132955 ,  1.046642
-0.007997 ,  -0.136953 ,  1.052640
-0.003999 ,  -0.134954 ,  1.049641
0.000000 ,  -0.130955 ,  1.048642
-0.001999 ,  -0.127956 ,  0.990662
0.010996 ,  -0.131955 ,  1.034646
0.004998 ,  -0.132955 ,  1.044643
-0.017994 ,  -0.132955 ,  1.036646
0.000000 ,  -0.132955 ,  1.047642
0.002999 ,  -0.129956 ,  1.041644
0.012996 ,  -0.130955 ,  1.039645
0.005998 ,  -0.127956 ,  1.051641
0.004998 ,  -0.127956 ,  1.047642
0.004998 ,  -0.131955 ,  1.047642
0.014995 ,  -0.133954 ,  1.053640
0.011996 ,  -0.134954 ,  1.048642
0.008997 ,  -0.133954 ,  1.045643
0.022992 ,  -0.128956 ,  1.071634
0.013995 ,  -0.130955 ,  1.051641
0.009997 ,  -0.130955 ,  1.049641
0.004998 ,  -0.115960 ,  1.046642
-0.013995 ,  -0.130955 ,  1.032647
0.001000 ,  -0.128956 ,  1.040645
0.010996 ,  -0.116960 ,  1.025650
0.014995 ,  -0.131955 ,  1.041644
0.008997 ,  -0.134954 ,  1.042644
0.017994 ,  -0.139952 ,  1.028649
0.013995 ,  -0.129956 ,  1.055639
0.009997 ,  -0.128956 ,  1.050641
0.001999 ,  -0.132955 ,  1.044643
0.005998 ,  -0.140952 ,  1.044643
0.003999 ,  -0.133954 ,  1.043643
0.005998 ,  -0.132955 ,  1.047642
0.002999 ,  -0.136953 ,  1.047642
0.002999 ,  -0.136953 ,  1.049641
0.004998 ,  -0.134954 ,  1.049641
-0.004998 ,  -0.142951 ,  1.041644
-0.009997 ,  -0.135954 ,  1.038645
0.003999 ,  -0.135954 ,  1.040645
-0.011996 ,  -0.136953 ,  1.032647
0.000000 ,  -0.130955 ,  1.028649
0.003999 ,  -0.130955 ,  1.036646
-0.006998 ,  -0.134954 ,  1.032647
-0.011996 ,  -0.139952 ,  1.044643
-0.006998 ,  -0.139952 ,  1.044643
0.003999 ,  -0.132955 ,  1.045643
0.000000 ,  -0.137953 ,  1.034646
0.002999 ,  -0.134954 ,  1.037646
0.005998 ,  -0.133954 ,  1.039645
0.000000 ,  -0.128956 ,  1.076632
0.000000 ,  -0.128956 ,  1.061637
0.003999 ,  -0.126957 ,  1.053640
0.026991 ,  -0.121958 ,  1.017652
0.022992 ,  -0.136953 ,  1.040645
0.005998 ,  -0.133954 ,  1.040645
-0.006998 ,  -0.140952 ,  1.022651
0.000000 ,  -0.137953 ,  1.036646
0.002999 ,  -0.134954 ,  1.039645
0.001000 ,  -0.134954 ,  1.036646
0.003999 ,  -0.138953 ,  1.039645
0.003999 ,  -0.136953 ,  1.043643
0.001999 ,  -0.132955 ,  1.038645
-0.015995 ,  -0.134954 ,  1.042644
-0.003999 ,  -0.133954 ,  1.043643
0.001999 ,  -0.132955 ,  1.038645
0.008997 ,  -0.129956 ,  1.031647
0.006998 ,  -0.131955 ,  1.039645
0.006998 ,  -0.127956 ,  1.041644
0.011996 ,  -0.135954 ,  1.054640
0.005998 ,  -0.131955 ,  1.045643
0.006998 ,  -0.132955 ,  1.046642
-0.004998 ,  -0.136953 ,  1.040645
0.001999 ,  -0.129956 ,  1.036646
0.002999 ,  -0.131955 ,  1.041644
-0.002999 ,  -0.133954 ,  1.050641
0.009997 ,  -0.138953 ,  1.018652
0.007997 ,  -0.134954 ,  1.035646
0.006998 ,  -0.131955 ,  1.042644
0.001000 ,  -0.132955 ,  1.019652
0.001999 ,  -0.131955 ,  1.031647
0.003999 ,  -0.135954 ,  1.034646
0.004998 ,  -0.141952 ,  1.012654
0.001999 ,  -0.136953 ,  1.026649
0.006998 ,  -0.133954 ,  1.038645
-0.007997 ,  -0.146950 ,  1.064636
-0.001999 ,  -0.133954 ,  1.045643
0.001000 ,  -0.133954 ,  1.046642
0.017994 ,  -0.131955 ,  1.056639
0.006998 ,  -0.128956 ,  1.037646
0.004998 ,  -0.130955 ,  1.040645
0.014995 ,  -0.130955 ,  1.041644
0.006998 ,  -0.132955 ,  1.022651
0.005998 ,  -0.130955 ,  1.033647
0.003999 ,  -0.132955 ,  1.039645
0.009997 ,  -0.139952 ,  1.027649
0.005998 ,  -0.136953 ,  1.036646
0.001999 ,  -0.137953 ,  1.035646
0.003999 ,  -0.134954 ,  1.057639
0.010996 ,  -0.133954 ,  1.048642
0.003999 ,  -0.134954 ,  1.047642
-0.009997 ,  -0.143951 ,  1.072633
-0.019993 ,  -0.129956 ,  1.040645
-0.001999 ,  -0.132955 ,  1.043643
0.006998 ,  -0.131955 ,  1.038645
0.003999 ,  -0.130955 ,  1.063637
0.002999 ,  -0.135954 ,  1.051641
-0.001999 ,  -0.128956 ,  1.027649
0.001999 ,  -0.130955 ,  1.044643
0.001999 ,  -0.132955 ,  1.042644
0.004998 ,  -0.131955 ,  1.041644
-0.004998 ,  -0.133954 ,  1.060638
0.000000 ,  -0.133954 ,  1.053640
0.000000 ,  -0.131955 ,  1.051641
0.000000 ,  -0.139952 ,  1.052640
0.006998 ,  -0.131955 ,  1.047642
0.004998 ,  -0.133954 ,  1.045643
-0.001999 ,  -0.140952 ,  1.013654
0.001999 ,  -0.131955 ,  1.019652
0.001999 ,  -0.130955 ,  1.032647
0.009997 ,  -0.127956 ,  1.009655
0.009997 ,  -0.129956 ,  1.031647
0.004998 ,  -0.131955 ,  1.032647
0.001999 ,  -0.127956 ,  1.040645
0.001999 ,  -0.138953 ,  1.039645
0.004998 ,  -0.135954 ,  1.041644
0.002999 ,  -0.134954 ,  1.044643
0.003999 ,  -0.127956 ,  1.060638
0.004998 ,  -0.130955 ,  1.054640
0.005998 ,  -0.134954 ,  1.047642
0.001000 ,  -0.127956 ,  1.050641
-0.012996 ,  -0.130955 ,  1.047642
0.001000 ,  -0.132955 ,  1.044643
-0.011996 ,  -0.145950 ,  1.026649
0.002999 ,  -0.134954 ,  1.026649
0.007997 ,  -0.131955 ,  1.034646
-0.002999 ,  -0.132955 ,  1.054640
0.000000 ,  -0.129956 ,  1.053640
0.005998 ,  -0.130955 ,  1.046642
0.007997 ,  -0.131955 ,  1.047642
0.010996 ,  -0.126957 ,  1.046642
0.008997 ,  -0.129956 ,  1.045643
0.007997 ,  -0.132955 ,  1.043643
-0.006998 ,  -0.130955 ,  1.044643
-0.001999 ,  -0.132955 ,  1.043643
0.001000 ,  -0.132955 ,  1.046642
0.021992 ,  -0.125957 ,  1.065636
-0.001000 ,  -0.131955 ,  1.053640
0.002999 ,  -0.131955 ,  1.044643
-0.017994 ,  -0.135954 ,  1.010655
-0.018994 ,  -0.131955 ,  1.048642
0.003999 ,  -0.133954 ,  1.046642
0.002999 ,  -0.139952 ,  1.037646
0.003999 ,  -0.137953 ,  1.034646
0.006998 ,  -0.134954 ,  1.040645
0.010996 ,  -0.139952 ,  1.043643
0.020993 ,  -0.128956 ,  1.045643
0.015995 ,  -0.132955 ,  1.041644
0.008997 ,  -0.131955 ,  1.043643
0.004998 ,  -0.141952 ,  1.046642
0.003999 ,  -0.136953 ,  1.044643
0.003999 ,  -0.133954 ,  1.047642
0.002999 ,  -0.145950 ,  1.047642
-0.001999 ,  -0.135954 ,  1.043643
0.003999 ,  -0.132955 ,  1.045643
0.012996 ,  -0.141952 ,  1.050641
0.012996 ,  -0.130955 ,  1.050641
0.005998 ,  -0.130955 ,  1.052640
0.007997 ,  -0.132955 ,  1.028649
0.000000 ,  -0.136953 ,  1.034646
0.000000 ,  -0.136953 ,  1.038645
0.005998 ,  -0.131955 ,  1.040645
0.006998 ,  -0.128956 ,  1.049641
0.007997 ,  -0.129956 ,  1.048642
0.006998 ,  -0.129956 ,  1.045643
0.013995 ,  -0.119959 ,  1.033647
0.007997 ,  -0.127956 ,  1.035646
0.004998 ,  -0.128956 ,  1.040645
0.020993 ,  -0.134954 ,  1.058638
0.014995 ,  -0.130955 ,  1.049641
0.007997 ,  -0.133954 ,  1.048642
0.013995 ,  -0.128956 ,  1.111620
0.018994 ,  -0.127956 ,  1.056639
0.006998 ,  -0.129956 ,  1.051641
-0.006998 ,  -0.134954 ,  1.027649
0.001999 ,  -0.141952 ,  1.031647
0.001999 ,  -0.136953 ,  1.039645
0.020993 ,  -0.135954 ,  1.032647
0.015995 ,  -0.131955 ,  1.045643
0.010996 ,  -0.131955 ,  1.044643
0.006998 ,  -0.133954 ,  1.046642
-0.006998 ,  -0.128956 ,  1.063637
0.000000 ,  -0.131955 ,  1.050641
0.003999 ,  -0.127956 ,  1.050641
0.037987 ,  -0.130955 ,  1.073633
0.018994 ,  -0.132955 ,  1.057639
0.009997 ,  -0.132955 ,  1.054640
0.007997 ,  -0.144950 ,  1.036646
0.014995 ,  -0.128956 ,  1.049641
0.005998 ,  -0.131955 ,  1.043643
0.009997 ,  -0.126957 ,  1.042644
0.009997 ,  -0.131955 ,  1.048642
0.005998 ,  -0.131955 ,  1.045643
0.014995 ,  -0.127956 ,  1.069635
0.004998 ,  -0.128956 ,  1.034646
0.008997 ,  -0.131955 ,  1.039645
0.005998 ,  -0.133954 ,  1.038645
0.010996 ,  -0.137953 ,  1.057639
0.007997 ,  -0.135954 ,  1.050641
0.006998 ,  -0.134954 ,  1.043643
-0.003999 ,  -0.133954 ,  1.058638
0.010996 ,  -0.133954 ,  1.053640
0.006998 ,  -0.133954 ,  1.054640
0.023992 ,  -0.127956 ,  1.053640
0.001999 ,  -0.134954 ,  1.035646
0.002999 ,  -0.134954 ,  1.040645
0.015995 ,  -0.126957 ,  1.063637
0.012996 ,  -0.132955 ,  1.050641
0.009997 ,  -0.130955 ,  1.044643
0.010996 ,  -0.119959 ,  1.065636
0.003999 ,  -0.129956 ,  1.039645
0.005998 ,  -0.130955 ,  1.039645
0.002999 ,  -0.133954 ,  1.038645
0.014995 ,  -0.123958 ,  1.038645
0.006998 ,  -0.124957 ,  1.042644
0.007997 ,  -0.126957 ,  1.048642
0.012996 ,  -0.133954 ,  1.032647
0.009997 ,  -0.131955 ,  1.034646
0.006998 ,  -0.129956 ,  1.043643
0.031989 ,  -0.126957 ,  0.997659
0.013995 ,  -0.132955 ,  1.022651
0.003999 ,  -0.131955 ,  1.033647
-0.002999 ,  -0.135954 ,  1.030648
0.004998 ,  -0.133954 ,  1.039645
0.004998 ,  -0.132955 ,  1.040645
0.006998 ,  -0.121958 ,  1.034646
0.018994 ,  -0.126957 ,  1.040645
0.011996 ,  -0.131955 ,  1.042644
0.013995 ,  -0.135954 ,  1.035646
0.003999 ,  -0.139952 ,  1.041644
0.004998 ,  -0.141952 ,  1.045643
0.004998 ,  -0.138953 ,  1.043643
0.009997 ,  -0.137953 ,  1.031647
0.005998 ,  -0.136953 ,  1.036646
0.005998 ,  -0.132955 ,  1.040645
0.013995 ,  -0.128956 ,  1.031647
-0.003999 ,  -0.127956 ,  1.033647
0.001000 ,  -0.132955 ,  1.040645
0.010996 ,  -0.144950 ,  1.009655
0.023992 ,  -0.136953 ,  1.031647
0.009997 ,  -0.134954 ,  1.038645
0.006998 ,  -0.144950 ,  1.062637
0.001000 ,  -0.138953 ,  1.050641
0.003999 ,  -0.133954 ,  1.050641
0.006998 ,  -0.134954 ,  1.040645
-0.002999 ,  -0.134954 ,  1.034646
0.002999 ,  -0.134954 ,  1.037646
0.006998 ,  -0.136953 ,  1.041644
0.017994 ,  -0.141952 ,  1.032647
0.009997 ,  -0.135954 ,  1.035646
0.005998 ,  -0.132955 ,  1.043643
0.001000 ,  -0.138953 ,  1.043643
0.001000 ,  -0.131955 ,  1.041644
0.002999 ,  -0.131955 ,  1.046642
-0.005998 ,  -0.134954 ,  1.026649
-0.001000 ,  -0.127956 ,  1.033647
0.002999 ,  -0.133954 ,  1.038645
0.012996 ,  -0.119959 ,  1.030648
0.004998 ,  -0.132955 ,  1.038645
0.007997 ,  -0.127956 ,  1.042644
0.022992 ,  -0.129956 ,  1.028649
0.011996 ,  -0.134954 ,  1.032647
0.007997 ,  -0.134954 ,  1.035646
0.000000 ,  -0.131955 ,  1.039645
0.000000 ,  -0.136953 ,  1.033647
0.001999 ,  -0.134954 ,  1.038645
0.001000 ,  -0.127956 ,  1.039645
0.004998 ,  -0.134954 ,  1.051641
0.002999 ,  -0.134954 ,  1.044643
0.007997 ,  -0.132955 ,  1.044643
0.025991 ,  -0.121958 ,  1.066636
0.023992 ,  -0.119959 ,  1.053640
0.009997 ,  -0.126957 ,  1.043643
-0.009997 ,  -0.136953 ,  1.037646
0.016994 ,  -0.132955 ,  1.045643
0.009997 ,  -0.133954 ,  1.043643
0.013995 ,  -0.125957 ,  1.035646
0.002999 ,  -0.131955 ,  1.035646
0.004998 ,  -0.134954 ,  1.041644
0.007997 ,  -0.128956 ,  1.047642
0.006998 ,  -0.129956 ,  1.021651
0.009997 ,  -0.130955 ,  1.028649
0.009997 ,  -0.133954 ,  1.034646
0.007997 ,  -0.148949 ,  1.033647
0.002999 ,  -0.140952 ,  1.038645
0.005998 ,  -0.137953 ,  1.042644
0.000000 ,  -0.123958 ,  1.070634
0.001999 ,  -0.133954 ,  1.046642
0.005998 ,  -0.134954 ,  1.047642
-0.011996 ,  -0.136953 ,  1.025650
0.007997 ,  -0.133954 ,  1.036646
0.003999 ,  -0.133954 ,  1.043643
0.008997 ,  -0.136953 ,  1.043643
-0.002999 ,  -0.136953 ,  1.024650
0.000000 ,  -0.133954 ,  1.035646
0.001999 ,  -0.134954 ,  1.039645
-0.011996 ,  -0.136953 ,  1.046642
0.000000 ,  -0.134954 ,  1.046642
0.003999 ,  -0.133954 ,  1.048642
0.002999 ,  -0.136953 ,  1.036646
0.003999 ,  -0.134954 ,  1.040645
0.003999 ,  -0.132955 ,  1.042644
-0.002999 ,  -0.127956 ,  1.005656
-0.002999 ,  -0.132955 ,  1.031647
0.001000 ,  -0.134954 ,  1.033647
0.001999 ,  -0.143951 ,  1.056639
-0.002999 ,  -0.139952 ,  1.036646
0.001999 ,  -0.135954 ,  1.033647
0.005998 ,  -0.137953 ,  1.042644
0.013995 ,  -0.132955 ,  1.040645
0.009997 ,  -0.130955 ,  1.041644
0.005998 ,  -0.127956 ,  1.040645
0.014995 ,  -0.124957 ,  1.068635
0.008997 ,  -0.129956 ,  1.057639
0.006998 ,  -0.131955 ,  1.047642
0.000000 ,  -0.130955 ,  1.059638
0.007997 ,  -0.127956 ,  1.051641
0.006998 ,  -0.132955 ,  1.046642
-0.003999 ,  -0.120959 ,  1.104623
-0.001000 ,  -0.133954 ,  1.054640
0.001000 ,  -0.133954 ,  1.051641
-0.001999 ,  -0.140952 ,  1.038645
-0.001999 ,  -0.139952 ,  1.028649
0.004998 ,  -0.136953 ,  1.035646
-0.001999 ,  -0.129956 ,  1.052640
0.002999 ,  -0.133954 ,  1.071634
0.003999 ,  -0.133954 ,  1.056639
0.002999 ,  -0.129956 ,  1.050641
0.002999 ,  -0.135954 ,  1.058638
0.005998 ,  -0.132955 ,  1.055639
0.004998 ,  -0.131955 ,  1.050641
0.011996 ,  -0.124957 ,  1.062637
-0.001999 ,  -0.128956 ,  1.053640
0.002999 ,  -0.130955 ,  1.046642
-0.004998 ,  -0.130955 ,  1.007656
-0.001000 ,  -0.130955 ,  1.030648
0.002999 ,  -0.127956 ,  1.038645
0.000000 ,  -0.140952 ,  1.021651
0.001000 ,  -0.129956 ,  1.046642
0.004998 ,  -0.130955 ,  1.047642
-0.001999 ,  -0.135954 ,  1.021651
-0.001999 ,  -0.132955 ,  1.042644
0.001999 ,  -0.134954 ,  1.041644
0.002999 ,  -0.131955 ,  1.039645
0.000000 ,  -0.127956 ,  1.059638
-0.001000 ,  -0.129956 ,  1.048642
0.004998 ,  -0.131955 ,  1.048642
0.016994 ,  -0.133954 ,  1.058638
0.020993 ,  -0.131955 ,  1.049641
0.008997 ,  -0.133954 ,  1.042644
0.024991 ,  -0.136953 ,  1.043643
0.019993 ,  -0.129956 ,  1.048642
0.011996 ,  -0.130955 ,  1.048642
0.024991 ,  -0.129956 ,  1.061637
0.018994 ,  -0.128956 ,  1.061637
0.014995 ,  -0.129956 ,  1.055639
0.011996 ,  -0.132955 ,  1.044643
0.003999 ,  -0.132955 ,  1.035646
0.005998 ,  -0.131955 ,  1.042644
0.005998 ,  -0.135954 ,  1.043643
-0.011996 ,  -0.141952 ,  1.026649
-0.003999 ,  -0.135954 ,  1.030648
-0.001000 ,  -0.134954 ,  1.035646
-0.005998 ,  -0.125957 ,  1.010655
-0.002999 ,  -0.129956 ,  1.029648
0.000000 ,  -0.129956 ,  1.037646
-0.005998 ,  -0.135954 ,  1.022651
0.008997 ,  -0.132955 ,  1.033647
0.004998 ,  -0.129956 ,  1.039645
-0.012996 ,  -0.135954 ,  1.008655
-0.002999 ,  -0.133954 ,  1.050641
0.000000 ,  -0.133954 ,  1.048642
0.022992 ,  -0.132955 ,  1.054640
0.011996 ,  -0.126957 ,  1.047642
0.006998 ,  -0.127956 ,  1.047642
0.003999 ,  -0.126957 ,  1.044643
0.007997 ,  -0.124957 ,  1.073633
0.007997 ,  -0.127956 ,  1.058638
0.006998 ,  -0.130955 ,  1.051641
0.001999 ,  -0.131955 ,  1.066636
-0.002999 ,  -0.132955 ,  1.057639
0.003999 ,  -0.128956 ,  1.050641
0.000000 ,  -0.132955 ,  1.041644
0.007997 ,  -0.131955 ,  1.030648
0.008997 ,  -0.133954 ,  1.036646
0.021992 ,  -0.133954 ,  1.046642
0.010996 ,  -0.133954 ,  1.033647
0.004998 ,  -0.134954 ,  1.039645
-0.003999 ,  -0.136953 ,  1.054640
0.003999 ,  -0.137953 ,  1.032647
0.006998 ,  -0.132955 ,  1.036646
0.005998 ,  -0.129956 ,  1.038645
0.011996 ,  -0.135954 ,  1.051641
0.006998 ,  -0.134954 ,  1.046642
0.007997 ,  -0.133954 ,  1.047642
0.022992 ,  -0.129956 ,  1.065636
0.000000 ,  -0.131955 ,  1.055639
0.004998 ,  -0.131955 ,  1.050641
0.024991 ,  -0.120959 ,  1.053640
0.017994 ,  -0.128956 ,  1.041644
0.009997 ,  -0.127956 ,  1.042644
0.027990 ,  -0.132955 ,  1.030648
0.009997 ,  -0.127956 ,  1.058638
0.005998 ,  -0.129956 ,  1.047642
0.007997 ,  -0.130955 ,  1.040645
0.012996 ,  -0.128956 ,  1.050641
0.006998 ,  -0.130955 ,  1.050641
0.006998 ,  -0.129956 ,  1.050641
-0.012996 ,  -0.129956 ,  1.049641
-0.004998 ,  -0.132955 ,  1.046642
-0.002999 ,  -0.130955 ,  1.045643
0.015995 ,  -0.127956 ,  1.075632
0.021992 ,  -0.129956 ,  1.058638
0.007997 ,  -0.130955 ,  1.053640
0.007997 ,  -0.127956 ,  1.021651
0.006998 ,  -0.130955 ,  1.044643
0.007997 ,  -0.130955 ,  1.044643
0.001999 ,  -0.136953 ,  1.037646
-0.003999 ,  -0.134954 ,  1.039645
0.003999 ,  -0.133954 ,  1.037646
0.005998 ,  -0.126957 ,  1.045643
0.009997 ,  -0.132955 ,  1.069635
0.006998 ,  -0.130955 ,  1.057639
0.005998 ,  -0.133954 ,  1.050641
0.000000 ,  -0.134954 ,  1.054640
0.001999 ,  -0.133954 ,  1.051641
0.004998 ,  -0.133954 ,  1.046642
0.003999 ,  -0.136953 ,  1.058638
0.015995 ,  -0.137953 ,  1.050641
0.007997 ,  -0.134954 ,  1.045643
0.002999 ,  -0.136953 ,  1.009655
0.028990 ,  -0.135954 ,  1.033647
0.011996 ,  -0.128956 ,  1.038645
0.005998 ,  -0.137953 ,  1.035646
0.009997 ,  -0.138953 ,  1.041644
0.006998 ,  -0.134954 ,  1.045643
0.018994 ,  -0.130955 ,  1.034646
0.013995 ,  -0.127956 ,  1.027649
0.008997 ,  -0.132955 ,  1.033647
0.006998 ,  -0.129956 ,  1.038645
0.012996 ,  -0.122958 ,  1.061637
0.007997 ,  -0.128956 ,  1.056639
0.006998 ,  -0.129956 ,  1.050641
0.012996 ,  -0.127956 ,  1.054640
0.015995 ,  -0.128956 ,  1.047642
0.006998 ,  -0.127956 ,  1.046642
-0.005998 ,  -0.125957 ,  1.027649
0.008997 ,  -0.131955 ,  1.021651
0.009997 ,  -0.133954 ,  1.032647
-0.006998 ,  -0.135954 ,  1.030648
-0.003999 ,  -0.129956 ,  1.058638
-0.001000 ,  -0.130955 ,  1.051641
0.001999 ,  -0.118959 ,  1.056639
-0.005998 ,  -0.124957 ,  1.041644
-0.001000 ,  -0.125957 ,  1.043643
0.002999 ,  -0.129956 ,  1.045643
-0.011996 ,  -0.133954 ,  1.030648
-0.001000 ,  -0.132955 ,  1.038645
0.001000 ,  -0.134954 ,  1.040645
0.006998 ,  -0.140952 ,  1.016653
0.005998 ,  -0.133954 ,  1.029648
0.004998 ,  -0.129956 ,  1.038645
-0.012996 ,  -0.136953 ,  1.040645
-0.011996 ,  -0.130955 ,  1.044643
0.001999 ,  -0.130955 ,  1.049641
0.020993 ,  -0.136953 ,  1.064636
0.009997 ,  -0.133954 ,  1.055639
0.007997 ,  -0.130955 ,  1.046642
0.006998 ,  -0.131955 ,  1.085629
0.012996 ,  -0.128956 ,  1.055639
0.011996 ,  -0.129956 ,  1.049641
0.002999 ,  -0.127956 ,  1.051641
0.001000 ,  -0.134954 ,  1.032647
0.001999 ,  -0.130955 ,  1.041644
0.001999 ,  -0.130955 ,  1.040645
-0.003999 ,  -0.123958 ,  1.050641
-0.001999 ,  -0.131955 ,  1.045643
0.001999 ,  -0.133954 ,  1.048642
-0.003999 ,  -0.128956 ,  1.020651
-0.002999 ,  -0.134954 ,  1.030648
0.006998 ,  -0.132955 ,  1.035646
0.016994 ,  -0.137953 ,  1.049641
0.012996 ,  -0.134954 ,  1.039645
0.006998 ,  -0.131955 ,  1.043643
0.002999 ,  -0.131955 ,  1.030648
0.001000 ,  -0.136953 ,  1.039645
0.002999 ,  -0.130955 ,  1.041644
-0.003999 ,  -0.130955 ,  1.048642
-0.001999 ,  -0.133954 ,  1.034646
0.000000 ,  -0.135954 ,  1.038645
0.001999 ,  -0.133954 ,  1.046642
0.006998 ,  -0.138953 ,  1.051641
0.007997 ,  -0.139952 ,  1.050641
0.005998 ,  -0.137953 ,  1.044643
-0.003999 ,  -0.139952 ,  1.004657
0.001999 ,  -0.133954 ,  1.024650
0.001999 ,  -0.130955 ,  1.033647
0.012996 ,  -0.131955 ,  0.985663
0.003999 ,  -0.128956 ,  1.044643
0.004998 ,  -0.127956 ,  1.043643
-0.005998 ,  -0.131955 ,  1.059638
-0.008997 ,  -0.132955 ,  1.040645
-0.003999 ,  -0.131955 ,  1.045643
0.007997 ,  -0.129956 ,  1.056639
-0.001999 ,  -0.134954 ,  1.042644
0.003999 ,  -0.131955 ,  1.042644
0.004998 ,  -0.129956 ,  1.045643
0.002999 ,  -0.133954 ,  1.045643
0.003999 ,  -0.131955 ,  1.042644
0.005998 ,  -0.136953 ,  1.046642
0.010996 ,  -0.132955 ,  1.031647
0.003999 ,  -0.126957 ,  1.042644
0.005998 ,  -0.130955 ,  1.042644
0.024991 ,  -0.134954 ,  1.049641
0.020993 ,  -0.134954 ,  1.060638
0.008997 ,  -0.130955 ,  1.054640
0.023992 ,  -0.129956 ,  1.039645
0.016994 ,  -0.126957 ,  1.061637
0.009997 ,  -0.129956 ,  1.051641
0.008997 ,  -0.131955 ,  1.041644
-0.003999 ,  -0.128956 ,  1.050641
0.001999 ,  -0.128956 ,  1.047642
0.000000 ,  -0.134954 ,  1.045643
-0.014995 ,  -0.131955 ,  1.050641
-0.007997 ,  -0.130955 ,  1.050641
-0.001999 ,  -0.134954 ,  1.046642
0.003999 ,  -0.127956 ,  1.068635
0.017994 ,  -0.128956 ,  1.054640
0.009997 ,  -0.130955 ,  1.051641
-0.001000 ,  -0.137953 ,  1.040645
-0.003999 ,  -0.131955 ,  1.045643
0.004998 ,  -0.130955 ,  1.046642
0.009997 ,  -0.130955 ,  1.077632
0.009997 ,  -0.126957 ,  1.061637
0.008997 ,  -0.127956 ,  1.054640
0.013995 ,  -0.122958 ,  1.060638
0.013995 ,  -0.127956 ,  1.046642
0.013995 ,  -0.131955 ,  1.044643
0.008997 ,  -0.137953 ,  1.037646
-0.003999 ,  -0.131955 ,  1.040645
0.001000 ,  -0.131955 ,  1.043643
0.001999 ,  -0.133954 ,  1.042644
-0.003999 ,  -0.134954 ,  0.980665
0.003999 ,  -0.133954 ,  1.014653
0.006998 ,  -0.134954 ,  1.025650
0.013995 ,  -0.127956 ,  1.053640
-0.010996 ,  -0.133954 ,  1.034646
0.001999 ,  -0.129956 ,  1.043643
0.006998 ,  -0.120959 ,  1.052640
0.002999 ,  -0.129956 ,  1.036646
0.004998 ,  -0.132955 ,  1.040645
0.019993 ,  -0.136953 ,  1.024650
0.010996 ,  -0.127956 ,  1.052640
0.006998 ,  -0.129956 ,  1.045643
0.005998 ,  -0.128956 ,  1.045643
0.010996 ,  -0.123958 ,  1.070634
0.010996 ,  -0.121958 ,  1.063637
0.005998 ,  -0.127956 ,  1.059638
0.008997 ,  -0.119959 ,  1.061637
0.008997 ,  -0.126957 ,  1.050641
0.005998 ,  -0.128956 ,  1.046642
0.015995 ,  -0.126957 ,  1.029648
0.018994 ,  -0.130955 ,  1.052640
0.008997 ,  -0.131955 ,  1.048642
0.018994 ,  -0.124957 ,  1.040645
0.001000 ,  -0.126957 ,  1.030648
0.001000 ,  -0.129956 ,  1.034646
0.013995 ,  -0.129956 ,  1.026649
0.009997 ,  -0.129956 ,  1.053640
0.004998 ,  -0.129956 ,  1.050641
0.005998 ,  -0.129956 ,  1.048642
0.011996 ,  -0.133954 ,  1.082630
0.006998 ,  -0.130955 ,  1.063637
0.006998 ,  -0.129956 ,  1.056639
0.007997 ,  -0.135954 ,  1.013654
0.004998 ,  -0.130955 ,  1.027649
0.005998 ,  -0.127956 ,  1.037646
0.021992 ,  -0.130955 ,  1.032647
-0.003999 ,  -0.130955 ,  1.043643
0.001000 ,  -0.129956 ,  1.043643
